;acc_bact;design_phage;id_bact;id_phage;
1759;NC_018289.1;Mycobacterium_phage_Webster2;5859;3550;
1760;NC_018289.1;Mycobacterium_phage_Wee;5859;5647;
1761;NC_018289.1;Mycobacterium_phage_Weiss13;5859;3551;
1762;NZ_CP016594.1;Gordonia_phage_WelcomeAyanna;1869;3552;
1763;NC_018289.1;Mycobacterium_phage_Whabigail7;5859;3554;
1764;NZ_CP016594.1;Gordonia_phage_WheatThin;1869;3555;
1765;NZ_CP014196.1;Arthrobacter_phage_Wheelbite;153;3556;
1766;NC_018289.1;Mycobacterium_phage_Wheeler;5859;3557;
1767;NC_018289.1;Mycobacterium_phage_Whirlwind;5859;3558;
1768;NC_018289.1;Mycobacterium_phage_Whouxphf;5859;3559;
1769;NC_018289.1;Mycobacterium_phage_WideWale;5859;3560;
1770;NC_018289.1;Mycobacterium_phage_Wiks;5859;3561;
1771;NC_018289.1;Mycobacterium_phage_Wilbur;5859;3562;
1772;NC_018289.1;Mycobacterium_phage_Wildcat;5859;3563;
1773;NZ_CP014196.1;Arthrobacter_phage_Wilde;153;3564;
1774;NC_018289.1;Mycobacterium_phage_Wilder;5859;3565;
1775;NC_018289.1;Mycobacterium_phage_Wile;5859;5648;
1776;NC_018289.1;Mycobacterium_phage_Wilkins;5859;3566;
1777;NC_018289.1;Mycobacterium_phage_Willez;5859;3567;
1778;NZ_CP016594.1;Gordonia_phage_William;1869;3568;
1779;NZ_CP016594.1;Gordonia_phage_WilliamBoone;1869;3569;
1780;NC_018289.1;Mycobacterium_phage_Willis;5859;3570;
1781;NC_018289.1;Mycobacterium_phage_WillSterrel;5859;3571;
1782;NC_018289.1;Mycobacterium_phage_Winky;5859;3572;
1783;NC_018289.1;Mycobacterium_phage_Wintermute;5859;3573;
1784;NZ_CP016594.1;Gordonia_phage_Wizard;1869;5649;
1785;NC_018289.1;Mycobacterium_phage_Wizard007;5859;3574;
1786;NZ_JNHS00000000.1;Propionibacterium_phage_Wizzo;5731;5650;
1787;NZ_CP016594.1;Gordonia_phage_Woes;1869;5651;
1788;NC_018289.1;Mycobacterium_phage_Wooldri;5859;3575;
1789;NC_018289.1;Mycobacterium_phage_WunderPhul;5859;3576;
1790;NC_018289.1;Mycobacterium_phage_Wyatt2;5859;3577;
1791;NC_018289.1;Mycobacterium_phage_Xavier;5859;3578;
1792;NC_018289.1;Mycobacterium_phage_Xena;5859;3579;
1793;NC_018289.1;Mycobacterium_phage_Xeno;5859;5652;
1794;NC_018289.1;Mycobacterium_phage_Xerxes;5859;3580;
1795;NC_018289.1;Mycobacterium_phage_XFactor;5859;5653;
1796;NC_018289.1;Mycobacterium_phage_Ximenita;5859;3581;
1797;NC_018289.1;Mycobacterium_phage_xkcd;5859;3582;
1798;NZ_CP016594.1;Gordonia_phage_Yago84;1869;3584;
1799;NC_018289.1;Mycobacterium_phage_Yahalom;5859;3585;
1800;NZ_CP014196.1;Arthrobacter_phage_Yank;153;3586;
1801;NC_018289.1;Mycobacterium_phage_YassJohnny;5859;3587;
1802;NC_018289.1;Mycobacterium_phage_Yecey3;5859;3588;
1803;NZ_CP014196.1;Arthrobacter_phage_Yeezus;153;3589;
1804;NZ_CP016594.1;Gordonia_phage_Yeezy;1869;5655;
1805;NC_018289.1;Mycobacterium_phage_Yoshand;5859;3592;
1806;NC_018289.1;Mycobacterium_phage_Yoshi;5859;3593;
1807;NC_018289.1;Mycobacterium_phage_YouGoGlencoco;5859;3594;
1808;NC_018289.1;Mycobacterium_phage_Youngblood;5859;3595;
1809;NC_018289.1;Mycobacterium_phage_YoureAdopted;5859;3596;
1810;NC_018289.1;Mycobacterium_phage_Yucca;5859;3597;
1811;NC_018289.1;Mycobacterium_phage_YungJamal;5859;3598;
1812;NC_018289.1;Mycobacterium_phage_Yunkel11;5859;3599;
1813;NZ_CP016594.1;Gordonia_phage_Yvonnetastic;1869;5656;
1814;NC_018289.1;Mycobacterium_phage_Zaider;5859;3600;
1815;NC_018289.1;Mycobacterium_phage_Zaka;5859;5657;
1816;NC_018289.1;Mycobacterium_phage_Zakai;5859;3601;
1817;NC_018289.1;Mycobacterium_phage_Zakhe101;5859;3602;
1818;NC_018289.1;Mycobacterium_phage_Zapner;5859;3603;
1819;NZ_CP016594.1;Gordonia_phage_Zarbodnamra;1869;3604;
1820;NC_018289.1;Mycobacterium_phage_Zaria;5859;3605;
1821;NZ_CP014196.1;Arthrobacter_phage_Zartrosa;153;3606;
1822;NC_018289.1;Mycobacterium_phage_Zavala;5859;3607;
1823;NC_018289.1;Mycobacterium_phage_Zeeculate;5859;3608;
1824;NC_018289.1;Mycobacterium_phage_Zeenon;5859;3609;
1825;NC_018289.1;Mycobacterium_phage_Zelda;5859;3610;
1826;NC_018289.1;Mycobacterium_phage_Zemanar;5859;3611;
1827;NZ_APVM00000000.1;Streptomyces_phage_Zemlya;5787;5658;
1828;NC_018289.1;Mycobacterium_phage_Zenon;5859;3612;
1829;NC_018289.1;Mycobacterium_phage_ZenTime222;5859;3613;
1830;NC_018289.1;Mycobacterium_phage_Zephyr;5859;3614;
1831;NC_018289.1;Mycobacterium_phage_Zerg;5859;3615;
1832;NC_018289.1;Mycobacterium_phage_Zetzy;5859;3616;
1833;NC_018289.1;Mycobacterium_phage_Zeuska;5859;3617;
1834;NC_018289.1;Mycobacterium_phage_Zilizebeth;5859;3618;
1835;NZ_CP016594.1;Gordonia_phage_Zirinka;1869;5659;
1836;NC_018289.1;Mycobacterium_phage_ZoeJ;5859;5660;
1837;NC_018289.1;Mycobacterium_phage_Zombie;5859;3620;
1838;NC_018289.1;Mycobacterium_phage_Zonia;5859;3621;
1839;NZ_CP014196.1;Arthrobacter_phage_Zorro;153;3623;
1840;NC_018289.1;Mycobacterium_phage_Zulu;5859;3624;
1841;NC_018289.1;Mycobacterium_phage_ZygoTaiga;5859;3625;
1842;NC_018289.1;Mycobacterium_phage_Serenity;5859;5661;
1843;NC_018289.1;Mycobacterium_phage_TM4;5859;5662;
1844;NZ_CP016594.1;Gordonia_phage_Utz;1869;3626;
1845;NC_018289.1;Mycobacterium_phage_Bactobuster;5859;5346;
1846;NC_018289.1;Mycobacterium_phage_ArcherNM;5859;5338;
1847;NC_018289.1;Mycobacterium_phage_EvilGenius;5859;5420;
1848;NC_018289.1;Mycobacterium_phage_Loser;5859;5486;
1849;NC_018289.1;Mycobacterium_phage_Mulciber;5859;5506;
1850;NC_018289.1;Mycobacterium_phage_Catalina;5859;5382;
1851;NZ_CP016594.1;Gordonia_phage_JSwag;1869;5463;
1852;NZ_CP016594.1;Gordonia_phage_Remus;1869;5581;
1853;NZ_CP016594.1;Gordonia_phage_Soups;1869;5608;
1854;NZ_CP016594.1;Gordonia_phage_KatherineG;1869;5466;
1855;NZ_CP016594.1;Gordonia_phage_Rosalind;1869;5585;
1856;NC_018289.1;Mycobacterium_phage_VohminGhazi;5859;5644;
1857;NC_018289.1;Mycobacterium_phage_SweetiePie;5859;5616;
1858;NC_018289.1;Mycobacterium_phage_Anubis;5859;5336;
1859;NC_018289.1;Mycobacterium_phage_Pioneer;5859;5565;
1860;NC_018289.1;Mycobacterium_phage_Theia;5859;5621;
1861;NC_018289.1;Mycobacterium_phage_Serenity;5859;5661;
1862;NC_018289.1;Mycobacterium_phage_Swirley;5859;5617;
1863;NC_018289.1;Mycobacterium_phage_Chadwick;5859;5386;
1864;NC_018289.1;Mycobacterium_phage_Larenn;5859;5480;
1865;NC_018289.1;Mycobacterium_phage_Smeadley;5859;5600;
1866;NC_018289.1;Mycobacterium_phage_Equemioh13;5859;5417;
1867;NC_018289.1;Mycobacterium_phage_Luchador;5859;5487;
1868;NC_018289.1;Mycobacterium_phage_MarQuardt;5859;5492;
1869;NC_018289.1;Mycobacterium_phage_Piro94;5859;5568;
1870;NC_018289.1;Mycobacterium_phage_LadyBird;5859;5477;
1871;NC_018289.1;Mycobacterium_phage_Iracema64;5859;5453;
1872;NC_018289.1;Mycobacterium_phage_Trike;5859;5629;
1873;NC_018289.1;Mycobacterium_phage_Phantastic;5859;5550;
1874;NC_018289.1;Mycobacterium_phage_Kampy;5859;5465;
1875;NC_018289.1;Mycobacterium_phage_Trixie;5859;5630;
1876;NC_018289.1;Mycobacterium_phage_Blue7;5859;5362;
1877;NC_018289.1;Mycobacterium_phage_Wile;5859;5648;
1878;NC_018289.1;Mycobacterium_phage_Turbido;5859;5632;
1879;NC_018289.1;Mycobacterium_phage_RhynO;5859;5583;
1880;NC_018289.1;Mycobacterium_phage_Echild;5859;5412;
1881;NC_018289.1;Mycobacterium_phage_Obama12;5859;5522;
1882;NC_018289.1;Mycobacterium_phage_Nyxis;5859;5520;
1883;NC_018289.1;Mycobacterium_phage_EagleEye;5859;5411;
1884;NC_018289.1;Mycobacterium_phage_BellusTerra;5859;5355;
1885;NC_018289.1;Mycobacterium_phage_Zaka;5859;5657;
1886;NC_018289.1;Mycobacterium_phage_Jovo;5859;5462;
1887;NC_018289.1;Mycobacterium_phage_Artemis2UCLA;5859;5342;
1888;NC_018289.1;Mycobacterium_phage_Conspiracy;5859;5392;
1889;NC_018289.1;Mycobacterium_phage_CloudWang3;5859;5389;
1890;NC_018289.1;Mycobacterium_phage_AnnaL29;5859;5335;
1891;NC_018289.1;Mycobacterium_phage_LittleCherry;5859;5484;
1892;NC_018289.1;Mycobacterium_phage_Adzzy;5859;5328;
1893;NC_018289.1;Mycobacterium_phage_Jobu08;5859;5460;
1894;NC_018289.1;Mycobacterium_phage_Severus;5859;5592;
1895;NC_018289.1;Mycobacterium_phage_Shipwreck;5859;5595;
1896;NC_018289.1;Mycobacterium_phage_Phayonce;5859;5554;
1897;NC_018289.1;Mycobacterium_phage_Brusacoram;5859;5371;
1898;NC_018289.1;Mycobacterium_phage_Malithi;5859;5490;
1899;NC_018289.1;Mycobacterium_phage_BigNuz;5859;5359;
1900;NC_018289.1;Mycobacterium_phage_Donovan;5859;5404;
1901;NC_018289.1;Mycobacterium_phage_Fishburne;5859;5423;
1902;NZ_CP024911.1;Acinetobacter_phage_ZZ1;1895;3633;
1903;NZ_JNHS00000000.1;Propionibacterium_phage_Enoki;5731;5416;
1904;NZ_JNHS00000000.1;Propionibacterium_phage_BruceLethal;5731;5369;
1905;NZ_JNHS00000000.1;Propionibacterium_phage_QueenBey;5731;5575;
1906;NZ_JNHS00000000.1;Propionibacterium_phage_Moyashi;5731;5502;
1907;NZ_JNHS00000000.1;Propionibacterium_phage_Ouroboros;5731;5530;
1908;NZ_JNHS00000000.1;Propionibacterium_phage_Attacne;5731;5344;
1909;NZ_JNHS00000000.1;Propionibacterium_phage_Lauchelly;5731;5481;
1910;NZ_JNHS00000000.1;Propionibacterium_phage_Solid;5731;5605;
1911;NZ_JNHS00000000.1;Propionibacterium_phage_Procrass1;5731;5574;
1912;NZ_JNHS00000000.1;Propionibacterium_phage_Kubed;5731;5475;
1913;NZ_JNHS00000000.1;Propionibacterium_phage_SKKY;5731;5599;
1914;NZ_JNHS00000000.1;Propionibacterium_phage_Pirate;5731;5567;
1915;NZ_JNHS00000000.1;Propionibacterium_phage_Stormborn;5731;5612;
1916;NZ_JNHS00000000.1;Propionibacterium_phage_Wizzo;5731;5650;
1917;NZ_JNHS00000000.1;Propionibacterium_phage_MrAK;5731;5503;
1918;NZ_CP014196.1;Arthrobacter_phage_Mudcat;153;5504;
1919;NC_018289.1;Mycobacterium_phage_JAMaL;5859;5457;
1920;NC_018289.1;Mycobacterium_phage_Bruin;5859;5370;
1921;NC_018289.1;Mycobacterium_phage_Bernardo;5859;5357;
1922;NC_018289.1;Mycobacterium_phage_HufflyPuff;5859;5450;
1923;NC_018289.1;Mycobacterium_phage_Graduation;5859;5437;
1924;NC_018289.1;Mycobacterium_phage_Nala;5859;5510;
1925;NC_018289.1;Mycobacterium_phage_HanShotFirst;5859;5445;
1926;NC_018289.1;Mycobacterium_phage_PhatBacter;5859;5551;
1927;NC_018289.1;Mycobacterium_phage_PegLeg;5859;5546;
1928;NZ_CP014196.1;Arthrobacter_phage_Decurro;153;5402;
1929;NZ_CP016594.1;Gordonia_phage_Yeezy;1869;5655;
1930;NZ_CP016594.1;Gordonia_phage_Kita;1869;5471;
1931;NZ_CP016594.1;Gordonia_phage_BaxterFox;1869;5354;
1932;NZ_CP016594.1;Gordonia_phage_Zirinka;1869;5659;
1933;NZ_CP016594.1;Gordonia_phage_Terapin;1869;5620;
1934;NC_018289.1;Mycobacterium_virus_Babsiella;5859;3647;
1935;NZ_CP025048.1;Escherichia_phage_vB_EcoP_GA2A;427;3662;
1936;NC_018289.1;Mycobacterium_phage_Sheen;5859;5594;
1937;NZ_CP008902.1;Flavobacterium_phage_Fpv6;919;3666;
1938;NZ_CP008902.1;Flavobacterium_phage_Fpv10;919;3669;
1939;NZ_CP008902.1;Flavobacterium_phage_Fpv2;919;3670;
1940;NZ_CP008902.1;Flavobacterium_phage_Fpv8;919;3680;
1941;NZ_CP008902.1;Flavobacterium_phage_Fpv1;919;3683;
1942;NZ_CP008902.1;Flavobacterium_phage_Fpv20;919;3685;
1943;NC_002163.1;Campylobacter_phage_PC14;962;3688;
1944;NZ_AHCB00000000.2;Pseudoalteromonas_phage_PH1;5759;3689;
1945;NZ_CP008902.1;Flavobacterium_phage_Fpv7;919;3692;
1946;NZ_CP008902.1;Flavobacterium_phage_Fpv3;919;3693;
1947;NZ_CP008902.1;Flavobacterium_phage_Fpv11;919;3697;
1948;NZ_CP008902.1;Flavobacterium_phage_Fpv5;919;3698;
1949;NC_018289.1;Mycobacterium_phage_Bane1;5859;3703;
1950;NC_018289.1;Mycobacterium_phage_Aeneas;5859;5329;
1951;NZ_CP020659.1;Pseudomonas_phage_PAK_P4;999;3704;
1952;NC_018289.1;Mycobacterium_phage_PhrostyMug;5859;5562;
1953;NC_018289.1;Mycobacterium_phage_Adawi;5859;3705;
1954;NC_002516.2;Pseudomonas_phage_O4;1000;3708;
1955;NC_018289.1;Mycobacterium_phage_Phrann;5859;5561;
1956;NZ_CP016594.1;Gordonia_phage_Guacamole;1869;5443;
1957;NZ_ADEZ00000000.1;Brucella_phage_BiPBO1;5886;3709;
1958;NC_018289.1;Mycobacterium_phage_Brocalys;5859;5368;
1959;NC_018289.1;Mycobacterium_phage_Bipper;5859;5361;
1960;NZ_CP014196.1;Arthrobacter_phage_BarretLemon;153;5352;
1961;NZ_CP016594.1;Gordonia_phage_BetterKatz;1869;5358;
1962;NC_018289.1;Mycobacterium_phage_Xeno;5859;5652;
1963;NZ_CP016594.1;Gordonia_phage_Vivi2;1869;5643;
1964;NZ_CP016594.1;Gordonia_phage_Yvonnetastic;1869;5656;
1965;NZ_CP016594.1;Gordonia_phage_Schwabeltier;1869;5590;
1966;NZ_CP016594.1;Gordonia_phage_SoilAssassin;1869;5604;
1967;NZ_CP016594.1;Gordonia_phage_UmaThurman;1869;5636;
1968;NZ_CP016594.1;Gordonia_phage_Obliviate;1869;5523;
1969;NZ_CP016594.1;Gordonia_phage_Emalyn;1869;5414;
1970;NZ_CP014196.1;Arthrobacter_phage_KellEzio;153;5467;
1971;NZ_CP016594.1;Gordonia_phage_Hotorobo;1869;5449;
1972;NC_018289.1;Mycobacterium_phage_Panchino;5859;5540;
1973;NZ_CP016594.1;Gordonia_phage_Lucky10;1869;5488;
1974;NZ_CP014196.1;Arthrobacter_phage_Kitkat;153;5472;
1975;NZ_AHDR00000000.1;Bacillus_phage_Deep_Blue;5703;3722;
1976;NZ_CP016594.1;Gordonia_phage_Eyre;1869;5421;
1977;NZ_CP016594.1;Gordonia_phage_CarolAnn;1869;5381;
1978;NZ_CP016594.1;Gordonia_phage_Phinally;1869;5557;
1979;NZ_CP016594.1;Gordonia_phage_Jumbo;1869;5464;
1980;NC_018289.1;Mycobacterium_phage_Sneeze;5859;5602;
1981;NC_018289.1;Mycobacterium_phage_Tonenili;5859;5624;
1982;NZ_CP016594.1;Gordonia_phage_Bantam;1869;5349;
1983;NZ_CP016594.1;Gordonia_phage_CaptainKirk2;1869;5378;
1984;NC_018289.1;Mycobacterium_phage_Makemake;5859;5489;
1985;NZ_CP016594.1;Gordonia_phage_Nymphadora;1869;5519;
1986;NZ_CP015039.1;Rhodovulum_phage_vB_RhkS_P1;1168;3749;
1987;NC_017540.1;Klebsiella_phage_PKP126;375;3752;
1988;NZ_CP016594.1;Gordonia_phage_Twister6;1869;5635;
1989;NC_010999.1;Lactobacillus_phage_PLE2;1177;3762;
1990;NZ_CP016594.1;Gordonia_phage_Cucurbita;1869;5398;
1991;NZ_CP016594.1;Gordonia_phage_Ghobes;1869;5430;
1992;NZ_CP016594.1;Gordonia_phage_Nyceirae;1869;5518;
1993;NZ_ASDA00000000.1;Enterococcus_phage_SANTOR1;5733;3781;
1994;NC_018289.1;Mycobacterium_phage_Gengar;5859;5429;
1995;NC_018289.1;Mycobacterium_phage_Papez;5859;5541;
3204;NC_018289.1;Acinetobacter_phage_Bphi-B1251;5859;4195;
1997;NC_010999.1;Lactobacillus_phage_PLE3;1177;3795;
1998;NZ_CP016594.1;Gordonia_phage_Hedwig;1869;5447;
1999;NZ_JRGG00000000.1;Clostridium_phage_phiCTC2B;5726;3800;
2000;NZ_JRGG00000000.1;Clostridium_phage_phiCTC2A;5726;3801;
2001;NZ_CP016594.1;Gordonia_phage_Demosthenes;1869;5403;
2002;NZ_CP016594.1;Gordonia_phage_Blueberry;1869;5363;
2003;NZ_CP016594.1;Gordonia_phage_BritBrat;1869;5367;
2004;NZ_CP016594.1;Gordonia_phage_Cozz;1869;5396;
2005;NZ_CP016594.1;Gordonia_phage_Bachita;1869;5345;
2006;NZ_ASWV00000000.1;Pseudomonas_phage_JBD44;5761;3805;
2007;NZ_CP016594.1;Gordonia_phage_Monty;1869;5499;
2008;NZ_CP016594.1;Gordonia_phage_Kvothe;1869;5476;
2009;NZ_CP020659.1;Pseudomonas_phage_K5;999;3808;
2010;NZ_CP016594.1;Gordonia_phage_Woes;1869;5651;
2011;NZ_CP016594.1;Gordonia_phage_ClubL;1869;5390;
2012;NZ_LLMD00000000.1;Pseudomonas_phage_phi3;5762;3809;
2013;NZ_LLMC00000000.1;Pseudomonas_phage_phi2;5763;3810;
2014;NZ_CP016594.1;Gordonia_phage_Bowser;1869;5365;
2015;NZ_CP016594.1;Gordonia_phage_Splinter;1869;5610;
2016;NZ_ASWV00000000.1;Pseudomonas_phage_JBD93;5761;3813;
2017;NZ_CP016594.1;Gordonia_phage_OneUp;1869;5526;
2018;NZ_CP016594.1;Gordonia_phage_Orchid;1869;5527;
2019;NZ_CP016594.1;Gordonia_phage_Wizard;1869;5649;
2020;NZ_CP016594.1;Gordonia_phage_Vendetta;1869;5639;
2021;NZ_ASWV00000000.1;Pseudomonas_phage_JBD69;5761;3814;
2022;NZ_JRGJ00000000.1;Clostridium_phage_phiCT19406A;5728;3815;
2023;NZ_JRGJ00000000.1;Clostridium_phage_phiCT19406B;5728;3816;
2024;NZ_CP016594.1;Gordonia_phage_Smoothie;1869;5601;
3025;NC_018289.1;Acinetobacter_phage_phiAC-1;5859;3958;
2026;NC_022570.1;Enterobacteria_phage_ST104;281;3823;
2027;NC_018289.1;Mycobacterium_phage_Patience;5859;5543;
2028;NZ_CP025401.1;Escherichia_phage_vB_EcoP_GA2A;468;3662;
2029;NC_018289.1;Mycobacterium_phage_Swish;5859;5618;
2030;NZ_CP011047.1;Cronobacter_phage_S13;410;3836;
2031;NZ_AYPY00000000.1;Rhodobacter_phage_RcTitan;5765;3839;
2032;NZ_AYPY00000000.1;Rhodobacter_phage_RcRhea;5765;3840;
2033;NC_014230.1;Croceibacter_phage_P2559Y;939;3841;
2034;NC_018289.1;Mycobacterium_phage_HyRo;5859;5451;
4450;NZ_ABYX00000000.2;Acinetobacter_phage_phiAC-1;5897;3958;
2036;NZ_LOSN00000000.1;Vibrio_phage_ValKK3;5793;3853;
2037;NZ_CP020659.1;Pseudomonas_phage_PAK_P3;999;3854;
2038;NC_004547.2;Pectobacterium_phage_phiTE;1149;3860;
2039;NC_002516.2;Pseudomonas_phage_DL68;1000;3869;
2040;NC_002516.2;Pseudomonas_phage_DL54;1000;3870;
2041;NC_002516.2;Pseudomonas_phage_DL64;1000;3871;
2042;NC_002516.2;Pseudomonas_phage_DL62;1000;3872;
2043;NC_002516.2;Pseudomonas_phage_DL60;1000;3873;
2044;NZ_CP020659.1;Pseudomonas_phage_K8;999;3874;
2045;NC_018289.1;Mycobacterium_phage_Cabrinians;5859;5375;
2046;NC_018750.1;Streptomyces_phage_Amela;126;5333;
2047;NC_002516.2;Pseudomonas_phage_PaoP5;1000;3886;
2048;NZ_CP017385.1;Klebsiella_phage_KP36;377;3893;
2049;NC_018289.1;Mycobacterium_phage_Mindy;5859;5496;
2050;NC_018289.1;Mycobacterium_phage_Dusk;5859;5410;
2051;NC_018289.1;Mycobacterium_phage_Edtherson;5859;5413;
2052;NZ_NEXT00000000.1;Sinorhizobium_phage_phiLM21;5771;3906;
3848;NC_018289.1;Acinetobacter_phage_vB_AbaP_PD-6A3;5859;4058;
2054;NC_018289.1;Mycobacterium_phage_Breeniome;5859;5366;
2055;NC_018289.1;Mycobacterium_phage_Quink;5859;3914;
2056;NZ_JRGH00000000.1;Clostridium_phage_phiCT9441A;5729;3927;
2057;NZ_JRGJ00000000.1;Clostridium_phage_phiCT19406C;5728;3929;
2058;NZ_JRGI00000000.1;Clostridium_phage_phiCT453B;5730;3930;
2059;NZ_JRGI00000000.1;Clostridium_phage_phiCT453A;5730;3931;
3703;NC_018289.1;Acinetobacter_phage_vB_AbaP_PD-AB9;5859;4059;
2061;NZ_AFGU00000000.1;Staphylococcus_phage_SA97;5775;3950;
2062;NC_002516.2;Pseudomonas_phage_PhiPA3;1000;3956;
2063;NC_018289.1;Mycobacterium_phage_Cheetobro;5859;5388;
2064;NC_018289.1;Mycobacterium_phage_Murucutumbu;5859;5508;
2065;NC_018289.1;Mycobacterium_phage_BrownCNA;5859;3965;
2066;NC_018289.1;Mycobacterium_phage_PopTart;5859;5572;
2067;NC_018289.1;Mycobacterium_phage_MiaZeal;5859;5493;
2068;NC_018289.1;Mycobacterium_phage_Kratio;5859;5474;
2069;NC_018289.1;Mycobacterium_phage_Dante;5859;5401;
2070;NZ_LBBM00000000.1;Escherichia_phage_pro483;5734;3972;
2071;NC_018289.1;Mycobacterium_phage_Turj99;5859;5633;
2072;NC_018289.1;Mycobacterium_phage_Ovechkin;5859;5531;
2073;NC_018289.1;Mycobacterium_phage_Enkosi;5859;5415;
2074;NC_018289.1;Mycobacterium_phage_Vincenzo;5859;5640;
2075;NZ_CP019687.1;Paenibacillus_phage_Tripp;1429;3975;
2076;NC_018289.1;Mycobacterium_phage_Nerujay;5859;5514;
2077;NC_018289.1;Mycobacterium_phage_Cambiare;5859;5377;
2078;NC_018289.1;Mycobacterium_phage_Abrogate;5859;5327;
2079;NC_018289.1;Mycobacterium_phage_XFactor;5859;5653;
2080;NC_018289.1;Mycobacterium_phage_Kikipoo;5859;5469;
2081;NC_018289.1;Mycobacterium_phage_Toto;5859;5625;
2082;NZ_LBBM00000000.1;Escherichia_phage_pro147;5734;3986;
2083;NC_018289.1;Mycobacterium_phage_Archie;5859;5340;
2084;NC_018289.1;Mycobacterium_phage_Ariel;5859;5341;
2085;NC_018289.1;Mycobacterium_phage_Pari;5859;5542;
2086;NC_018289.1;Mycobacterium_phage_FlagStaff;5859;5424;
2087;NZ_MAFT00000000.1;Acinetobacter_phage_Fri1;5881;4002;
2088;NC_018289.1;Mycobacterium_phage_ShedlockHolmes;5859;5593;
2089;NC_018289.1;Mycobacterium_phage_Phatniss;5859;5552;
2090;NC_018289.1;Mycobacterium_phage_Lolly9;5859;5485;
2091;NC_018289.1;Mycobacterium_phage_CaptainTrips;5859;5379;
2092;NC_018289.1;Mycobacterium_phage_TheloniousMonk;5859;5622;
2093;NC_018750.1;Streptomyces_phage_Lannister;126;5479;
2094;NC_018289.1;Mycobacterium_phage_Bipolar;5859;5360;
2095;NC_018289.1;Mycobacterium_phage_Seagreen;5859;5591;
2096;NC_018289.1;Mycobacterium_phage_Rufus;5859;5587;
2097;NC_018289.1;Mycobacterium_phage_OSmaximus;5859;5529;
2098;NC_018289.1;Mycobacterium_phage_Kimberlium;5859;5470;
2099;NC_018289.1;Mycobacterium_phage_MOOREtheMARYer;5859;5500;
2100;NC_018289.1;Mycobacterium_phage_NelitzaMV;5859;5513;
2101;NC_018289.1;Mycobacterium_phage_Tasp14;5859;5619;
2102;NC_018289.1;Mycobacterium_phage_Carcharodon;5859;5380;
2103;NC_018289.1;Mycobacterium_phage_Snenia;5859;5603;
2104;NZ_LFYE00000000.1;Mannheimia_phage_vB_MhM_3927AP2;5757;4022;
2105;NC_018289.1;Mycobacterium_phage_Mufasa;5859;5505;
3760;NC_018289.1;Acinetobacter_phage_YMC11/12/R2315;5859;3999;
4240;NZ_CP016594.1;Acinetobacter_phage_YMC11/12/R2315;1869;3999;
3922;NC_018289.1;Acinetobacter_phage_YMC13/03/R2096;5859;4145;
4460;NC_008533.1;Acinetobacter_phage_YMC13/03/R2096;759;4145;
3199;NC_018289.1;Acinetobacter_phage_YMC-13-01-C62;5859;4322;
2111;NC_018289.1;Mycobacterium_phage_Baee;5859;5348;
2846;NC_018289.1;Aeromonas_phage_pAh6-C;5859;4290;
2113;NZ_CP021640.1;Streptococcus_phage_A25;780;4055;
2114;NC_018289.1;Mycobacterium_phage_Apizium;5859;5337;
2115;NC_018289.1;Mycobacterium_phage_Eremos;5859;5418;
2116;NC_018289.1;Mycobacterium_phage_Colbert;5859;5391;
2117;NC_018289.1;Mycobacterium_phage_Badfish;5859;5347;
2118;NC_018289.1;Mycobacterium_phage_Pepe;5859;5547;
2119;NC_018289.1;Mycobacterium_phage_ShiVal;5859;5596;
2120;NZ_CP025401.1;Escherichia_phage_phi191;468;4066;
2121;NC_018289.1;Mycobacterium_phage_Sparkdehlily;5859;5609;
2122;NZ_CP025053.1;Pseudomonas_phage_C11;1001;4069;
2123;NC_008054.1;Lactobacillus_phage_phiLdb;1206;4071;
3081;NC_018289.1;Aeromonas_phage_vB_AsaM-56;5859;4628;
4507;NZ_JRGG00000000.1;Aeromonas_phage_vB_AsaM-56;5726;4628;
4354;NZ_CP016594.1;Agrobacterium_phage_7-7-1;1869;4578;
2127;NZ_AOEL00000000.1;Escherichia_phage_PA2;5735;4079;
2128;NC_022808.2;Pseudomonas_phage_PaP1;1020;4081;
2129;NC_004722.1;Bacillus_phage_JBP901;661;4082;
2130;NC_018289.1;Mycobacterium_phage_UncleHowie;5859;5637;
3587;NC_018289.1;Alteromonas_phage_vB_AmaP_AD45-P1;5859;4523;
2132;NC_018289.1;Mycobacterium_phage_Vista;5859;5642;
2133;NC_018289.1;Mycobacterium_phage_Oline;5859;5525;
2134;NZ_LYBA00000000.1;Escherichia_phage_vB_EcoP_SU10;5736;4117;
2135;NC_002516.2;Pseudomonas_phage_Pa2;1000;4156;
4075;NZ_CP014196.1;Alteromonas_phage_vB_AmaP_AD45-P1;153;4523;
2137;NC_018289.1;Mycobacterium_virus_Crimd;5859;4176;
2138;NC_018289.1;Mycobacterium_virus_Angelica;5859;4177;
2139;NC_018289.1;Mycobacterium_phage_Cerasum;5859;5385;
2140;NC_018289.1;Mycobacterium_phage_Keshu;5859;5468;
2141;NC_018289.1;Mycobacterium_phage_Milly;5859;5495;
2142;NC_018289.1;Mycobacterium_phage_Inventum;5859;5452;
2143;NC_018289.1;Mycobacterium_phage_BuzzLyseyear;5859;5373;
2144;NC_018289.1;Mycobacterium_phage_Gaia;5859;5427;
2145;NC_018289.1;Mycobacterium_phage_Sbash;5859;5589;
2146;NC_018289.1;Mycobacterium_phage_Alvin;5859;5332;
